chr,start,end,hervd_name,intact_ENV,intact_POL,intact_GAG,SNP,SNP_phenotype,dist_from_SNP,virus_length_bp,nearest_gene,dist_nearest_gene
chr6,70176913,70183423,"ERV_3472848_LTR12C,HERV9NC_int",FALSE,TRUE,TRUE,rs78536982,NAN,-1,6510,ADGRB3,77515
chr6,72458100,72463468,"ERV_3355927_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5368,RIMS1,132937
chr6,72897523,72902710,"ERV_3356162_HERVL_int,MLT2A2",FALSE,TRUE,FALSE,None,None,-1,5187,RIMS1,19885
chr6,74614003,74619521,ERV_3476571_HERV9_int,FALSE,TRUE,TRUE,None,None,-1,5518,CD109,75962
chr6,75246446,75253118,"ERV_3476976_MLT2A1,HERVL_int",FALSE,TRUE,TRUE,None,None,-1,6672,LOC101928516,153997
chr6,76223693,76230946,"ERV_3358094_MLT2B1,ERVL-B4_int",FALSE,TRUE,TRUE,None,None,-1,7253,FILIP1,20177
chr6,77195096,77206415,"ERV_3358726_MER11B,HERVK11_int",TRUE,TRUE,TRUE,None,None,-1,11319,LINC02540,25749
chr6,77944702,77949504,"ERV_3479051_HERVL_int,MLT2A2",FALSE,TRUE,TRUE,None,None,-1,4802,HTR1B,221136
chr6,78213973,78223831,"ERV_3359192_LTR9,HUERS-P3_int",FALSE,TRUE,TRUE,None,None,-1,9858,HTR1B,40765
chr6,78300042,78307220,"ERV_3359229_HERVL_int,MLT2A2",FALSE,TRUE,TRUE,None,None,-1,7178,MEI4,52770
chr6,78367738,78376164,"ERV_3359269_HERVH_int,LTR7B",TRUE,TRUE,TRUE,None,None,-1,8426,MEI4,13409
chr6,78426662,78436083,"ERV_3359297_LTR5_Hs,HERVK_int",TRUE,TRUE,TRUE,None,None,-1,9421,MEI4,73328
chr6,78769242,78774336,"ERV_3479625_ERVL47_int,LTR47B2",FALSE,TRUE,FALSE,None,None,-1,5094,MEI4,132480
chr6,78842190,78850428,"ERV_3479679_LTR22E,HERVK22_int",TRUE,TRUE,TRUE,None,None,-1,8238,MEI4,205428
chr6,79295392,79297851,"ERV_3480005_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,2459,MIR10524,46366
chr6,79563835,79568464,"ERV_3480192_HERVK14_int,LTR14B",FALSE,TRUE,TRUE,None,None,-1,4629,IRAK1BP1,8803
chr6,80017311,80023265,"ERV_3360069_HERVL18_int,LTR18A",FALSE,TRUE,FALSE,None,None,-1,5954,LCAL1,5790
chr6,80820033,80823916,"ERV_3360543_HERV4_I_int,MER51A",FALSE,TRUE,FALSE,None,None,-1,3883,BCKDHB,7529
chr6,81093772,81100953,"ERV_3481411_MLT2A1,HERVL_int",FALSE,TRUE,TRUE,None,None,-1,7181,BCKDHB,37785
chr6,81192555,81197540,"ERV_3360759_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,4985,BCKDHB,136568
chr6,81219513,81225553,"ERV_3360766_LTR7,HERVH_int",FALSE,TRUE,TRUE,None,None,-1,6040,BCKDHB,163526
chr6,81357393,81363133,"ERV_3360830_LTR7,HERVH_int",FALSE,TRUE,TRUE,None,None,-1,5740,BCKDHB,301406
chr6,82046663,82061600,"ERV_3482052_LTR17,HERV17_int",FALSE,TRUE,TRUE,None,None,-1,14937,TENT5A,393846
chr6,82053645,82060877,"ERV_3361163_HERVH_int,LTR7Y",TRUE,TRUE,TRUE,None,None,-1,7232,TENT5A,394569
chr6,82593331,82598720,ERV_3361425_HERVL_int,FALSE,TRUE,TRUE,None,None,-1,5389,LINC02542,45223
chr6,83720257,83726824,"ERV_3362041_HERVL_int,MLT2A2",FALSE,TRUE,TRUE,None,None,-1,6567,DOP1A,50560
chr6,84067236,84074165,"ERV_3483720_MLT2A1,HERVL_int",FALSE,TRUE,TRUE,None,None,-1,6929,ME1,73534
chr6,84153479,84160109,"ERV_3483793_LTR17,HERV17_int",TRUE,TRUE,TRUE,None,None,-1,6630,ME1,12709
chr6,85421420,85430868,"ERV_3362992_LTR17,HERV17_int",FALSE,TRUE,TRUE,None,None,-1,9448,TBX18-AS1,2168
chr6,86564301,86577665,"ERV_3363586_HERV3_int,LTR61",TRUE,TRUE,FALSE,None,None,-1,13364,SNHG5,175850
chr6,87182745,87191386,"ERV_3486013_HERVS71_int,LTR6B",TRUE,TRUE,TRUE,None,None,-1,8641,HTR1E,455859
chr6,87201527,87212525,"ERV_3363889_LTR22E,HERVK22_int",TRUE,TRUE,TRUE,None,None,-1,10998,HTR1E,434720
chr6,87209719,87212061,ERV_3363891_HERVK22_int,TRUE,TRUE,TRUE,None,None,-1,2342,HTR1E,435184
chr6,87307976,87313636,"ERV_3363946_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5660,HTR1E,333609
chr6,87382250,87390541,ERV_3363978_HERV9_int,TRUE,TRUE,TRUE,None,None,-1,8291,HTR1E,256704
chr6,89123912,89131226,"ERV_3365061_LTR17,HERV17_int",TRUE,TRUE,TRUE,rs10485165,NAN,-1,7314,LOC101928936,104416
chr6,89371918,89380669,"ERV_3487792_HERVE_int,LTR2C",TRUE,TRUE,TRUE,None,None,-1,8751,RNGTT,61054
chr6,91379924,91385184,"ERV_3366549_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5260,MAP3K7,83133
chr6,94370906,94376997,ERV_3491982_HERVL_int,FALSE,TRUE,TRUE,None,None,-1,6091,TSG1,36737
chr6,94539874,94545493,"ERV_3368022_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5619,TSG1,53536
chr6,95263637,95269354,"ERV_3368330_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5717,MANEA-DT,738617
chr6,98227364,98233225,"ERV_3495100_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5861,LOC101927314,70571
chr6,98614491,98621259,"ERV_3495361_MLT2A1,HERVL_int",FALSE,TRUE,TRUE,None,None,-1,6768,MIR2113,141994
chr6,99467181,99474326,"ERV_3370525_HERVL18_int,LTR18A",FALSE,TRUE,FALSE,None,None,-1,7145,FBXL4,71299
chr6,99709870,99716066,ERV_3370654_HERV9NC_int,TRUE,TRUE,TRUE,None,None,-1,6196,FAXC,2970
chr6,101392421,101400251,"ERV_3497701_HERVK22_int,LTR22C0",TRUE,TRUE,TRUE,None,None,-1,7830,ASCC3,63173
chr6,101672665,101679580,"ERV_3371735_HERVE_int,LTR2C",TRUE,TRUE,TRUE,None,None,-1,6915,GRIK2,167280
chr6,102550300,102556117,"ERV_3498552_LTR7,HERVH_int",FALSE,TRUE,TRUE,None,None,-1,5817,GRIK2,32342
chr6,102740602,102745206,"ERV_3498717_HERVH_int,LTR7Y",FALSE,TRUE,TRUE,None,None,-1,4604,GRIK2,222644
chr6,103318197,103325353,"ERV_3499144_HERVL_int,MLT2A1,MLT2A2",FALSE,TRUE,TRUE,None,None,-1,7156,GRIK2,800239
chr6,104527082,104533369,"ERV_3500073_MLT2A1,HERVL_int",FALSE,TRUE,TRUE,None,None,-1,6287,HACE1,642599
chr6,105664040,105671076,"ERV_3373728_HERVL_int,MLT2A2",FALSE,TRUE,TRUE,None,None,-1,7036,POPDC3,36151
chr6,106676012,106683696,"ERV_3501913_LTR17,HERV17_int",FALSE,TRUE,TRUE,rs6568433,NAN,-1,7684,ATG5,51346
chr6,110170480,110173761,"ERV_3505487_HERVL_int,MLT2A1",FALSE,TRUE,FALSE,None,None,-1,3281,FIG4,23846
chr6,110176978,110182788,"ERV_3376898_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5810,FIG4,30344
chr6,110207908,110215843,"ERV_3376915_HERV3_int,LTR4",TRUE,TRUE,TRUE,None,None,-1,7935,FIG4,61274
chr6,110820377,110827271,"ERV_3506083_MER9a1,HERVK9_int",TRUE,TRUE,TRUE,None,None,-1,6894,SLC22A16,22561
chr6,111237957,111244290,"ERV_3506619_HERVK9_int,MER9a3",TRUE,TRUE,TRUE,None,None,-1,6333,AMD1,21041
chr6,111452221,111459286,"ERV_3506858_LTR17,HERV17_int",TRUE,TRUE,TRUE,None,None,-1,7065,SNORD166,17079
chr6,113584611,113589684,"ERV_3379061_HERVK9_int,MER9a3",TRUE,TRUE,TRUE,None,None,-1,5073,LINC02518,160057
chr6,114332939,114339309,"ERV_3379534_HERVH_int,LTR7B",FALSE,TRUE,TRUE,None,None,-1,6370,HS3ST5,37440
chr6,114743465,114749463,"ERV_3379763_HERVH_int,LTR7Y,LTR7",TRUE,TRUE,TRUE,None,None,-1,5998,HDAC2-AS2,81572
chr6,115352957,115358798,"ERV_3510352_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5841,LINC02534,595907
chr6,115553484,115561882,ERV_3380176_HERV9_int,TRUE,TRUE,TRUE,None,None,-1,8398,LINC02534,392823
chr6,117979960,117986363,"ERV_3381423_HERVH_int,LTR7B",TRUE,TRUE,TRUE,None,None,-1,6403,LOC101927919,7612
chr6,118901493,118910113,ERV_3513006_HUERS-P3_int,FALSE,TRUE,TRUE,None,None,-1,8620,PLN,18614
chr6,118938265,118947965,"ERV_3513039_HERV30_int,LTR30",TRUE,TRUE,TRUE,None,None,-1,9700,CEP85L,34489
chr6,119714965,119721117,"ERV_3382351_LTR1D1,MER52_int",TRUE,TRUE,TRUE,None,None,-1,6152,MAN1A1,44039
chr6,120085941,120093138,"ERV_3382531_HERVI_int,LTR10D",TRUE,TRUE,FALSE,None,None,-1,7197,LOC105377975,80289
chr6,120783861,120789285,"ERV_3382866_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5424,MIR3144,447458
chr6,121245971,121252005,"ERV_3514865_LTR7,HERVH_int",FALSE,TRUE,TRUE,None,None,-1,6034,TBC1D32,148634
chr6,121363231,121370493,"ERV_3514963_HERVK11D_int,MER11D",TRUE,TRUE,TRUE,None,None,-1,7262,TBC1D32,30146
chr6,121512831,121519489,"ERV_3515069_MLT2A1,HERVL_int",FALSE,TRUE,TRUE,None,None,-1,6658,TBC1D32,118850
chr6,121941568,121947476,"ERV_3383444_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5908,GJA1,170695
chr6,121955590,121959232,"ERV_3515491_HERVL_int,MLT2A1",FALSE,TRUE,FALSE,None,None,-1,3642,GJA1,184717
chr6,122682031,122687829,"ERV_3516061_HERVL18_int,LTR18C",FALSE,TRUE,FALSE,None,None,-1,5798,HSF2,32866
chr6,122825990,122833238,"ERV_3383914_LTR14,HERVKC4_int",TRUE,TRUE,TRUE,None,None,-1,7248,SERINC1,33038
chr6,122914964,122921577,"ERV_3383957_MLT2A1,HERVL_int",FALSE,TRUE,TRUE,None,None,-1,6613,PKIB,9799
chr6,123063118,123069949,ERV_3384041_HERVE_a_int,TRUE,TRUE,TRUE,None,None,-1,6831,FABP7,396
chr6,123161362,123166736,"ERV_3516415_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5374,SMPDL3A,30497
chr6,123877989,123883489,"ERV_3516970_LTR7,HERVH_int",FALSE,TRUE,TRUE,None,None,-1,5500,TRDN,33662
chr6,123903481,123909177,"ERV_3384474_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5696,TRDN,54614
chr6,124114628,124120830,"ERV_3517172_MLT2A1,HERVL_int",FALSE,TRUE,FALSE,rs9320964,NAN,-1,6202,NKAIN2,4160
chr6,125211553,125218933,"ERV_3518020_HERVH_int,LTR7Y",FALSE,TRUE,TRUE,rs781718,NAN,-1,7380,RNF217-AS1,10455
chr6,125589399,125595597,"ERV_3518347_HERVL18_int,LTR18A",FALSE,TRUE,FALSE,None,None,-1,6198,HDDC2,898
chr6,126022994,126028915,"ERV_3385586_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5921,LINC02523,18370
chr6,127169991,127175610,"ERV_3519492_HERVH_int,LTR7B",TRUE,TRUE,TRUE,rs17563605,NAN,-1,5619,RSPO3,264205
chr6,127215667,127220466,ERV_3519523_ERVL_int,FALSE,TRUE,FALSE,None,None,-1,4799,RSPO3,219349
chr6,129727871,129731091,"ERV_3387435_HERVL_int,MLT2A2",FALSE,TRUE,FALSE,None,None,-1,3220,LAMA2,109840
chr6,130513456,130519375,"ERV_3522196_LTR7,HERVH_int",FALSE,TRUE,TRUE,None,None,-1,5919,SAMD3,23574
chr6,131616497,131622348,"ERV_3523119_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5851,AKAP7,11825
chr6,131644436,131650277,"ERV_3523142_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5841,AKAP7,39764
chr6,131659940,131665705,"ERV_3523147_LTR7,HERVH_int",FALSE,TRUE,TRUE,None,None,-1,5765,AKAP7,55268
chr6,131724065,131729682,"ERV_3523212_HERVH_int,LTR7B",FALSE,TRUE,TRUE,None,None,-1,5617,AKAP7,119393
chr6,131825467,131830331,"ERV_3388689_LTR7Y,LTR7,HERVH_int",TRUE,TRUE,TRUE,rs2807278,NAN,-1,4864,ARG1,64034
chr6,132222690,132228579,"ERV_3523683_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5889,ENPP1,6395
chr6,133590895,133594639,"ERV_3389698_MLT2A1,HERVL_int",FALSE,TRUE,FALSE,None,None,-1,3744,EYA4,32003
chr6,133878130,133883285,"ERV_3389869_MLT2A1,HERVL_int",FALSE,TRUE,TRUE,None,None,-1,5155,EYA4,24864
chr6,133977099,133980627,ERV_3525155_HERVL_int,FALSE,TRUE,FALSE,None,None,-1,3528,EYA4,123833
chr6,134921949,134926561,"ERV_3390556_LTR14A,HERVK14_int",TRUE,TRUE,TRUE,None,None,-1,4612,LOC101928304,60806
chr6,137381437,137388258,"ERV_3392077_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,6821,IL20RA,15120
chr6,137484018,137491866,"ERV_3528477_HERV1_LTRc,HERV1_I_int",TRUE,TRUE,TRUE,None,None,-1,7848,IL22RA2,10763
chr6,138040065,138043839,"ERV_3392449_LTR17,HERV17_int",TRUE,TRUE,TRUE,None,None,-1,3774,LINC02539,7467
chr6,140578633,140584219,"ERV_3394113_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5586,MIR3668,52170
chr6,140647157,140662554,"ERV_3394143_LTR27D,MER52_int",FALSE,TRUE,TRUE,None,None,-1,15397,MIR3668,120694
chr6,140650921,140657627,"ERV_3394145_HERVL_int,MLT2A2",FALSE,TRUE,TRUE,None,None,-1,6706,MIR3668,124458
chr6,140966975,140977401,"ERV_3531513_MLT2A1,HERVL_int,MLT2A2",FALSE,TRUE,TRUE,None,None,-1,10426,MIR4465,27549
chr6,141011051,141017524,"ERV_3394320_MLT2A1,HERVL_int",FALSE,TRUE,TRUE,None,None,-1,6473,MIR4465,6031
chr6,141389888,141391596,ERV_3394527_HERVL_int,FALSE,TRUE,FALSE,None,None,-1,1708,MIR4465,384868
chr6,141489093,141505591,"ERV_3531884_HERV9NC_int,LTR12D",TRUE,TRUE,TRUE,None,None,-1,16498,MIR4465,484073
chr6,141773962,141781817,"ERV_3532089_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,7855,NMBR,613803
chr6,142336803,142342921,"ERV_3532515_LTR7,HERVH_int",FALSE,TRUE,TRUE,None,None,-1,6118,NMBR,52699
chr6,142857616,142864374,"ERV_3532913_HERVH48_int,MER48",FALSE,TRUE,TRUE,None,None,-1,6758,LOC153910,16783
chr6,143400938,143408858,"ERV_3395525_LTR17,HERV17_int",TRUE,TRUE,TRUE,None,None,-1,7920,AIG1,18206
chr6,144189363,144198172,"ERV_3396036_MLT2A1,HERVL_int",FALSE,TRUE,TRUE,None,None,-1,8809,LTV1,4414
chr6,144437462,144442698,"ERV_3396191_LTR17,HERV17_int",TRUE,TRUE,TRUE,None,None,-1,5236,SF3B5,20752
chr6,145244311,145250007,"ERV_3534837_HERVH_int,LTR7Y",FALSE,TRUE,TRUE,None,None,-1,5696,UTRN,70141
chr6,145424322,145430004,"ERV_3396831_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5682,UTRN,250152
chr6,145715490,145718968,ERV_3535241_ERV24_Prim_int,TRUE,TRUE,TRUE,None,None,-1,3478,EPM2A,227472
chr6,145890945,145897028,"ERV_3397082_MLT2A1,HERVL_int",FALSE,TRUE,TRUE,None,None,-1,6083,EPM2A,49412
chr6,146771605,146777618,"ERV_3397548_HERVH_int,LTR7Y",TRUE,TRUE,TRUE,None,None,-1,6013,GRM1,12868
chr6,147952163,147953823,ERV_3398209_HERVH_int,TRUE,TRUE,TRUE,None,None,-1,1660,SAMD5,61006
chr6,148960908,148966644,"ERV_3537846_LTR7,HERVH_int",TRUE,TRUE,TRUE,rs6930576,NAN,-1,5736,SASH1,87722
chr6,150419378,150422211,"ERV_3539250_HERVH48_int,MER48",FALSE,TRUE,TRUE,None,None,-1,2833,ULBP3,29121
chr6,151171020,151177039,ERV_3539931_HERV9_int,TRUE,TRUE,TRUE,None,None,-1,6019,PLEKHG1,6219
chr6,152359030,152366068,"ERV_3401418_HERVL_int,MLT2A2",FALSE,TRUE,TRUE,rs2046210,NAN,-1,7038,ESR1,65379
chr6,152811474,152818304,"ERV_3541435_LTR7C,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,6830,SYNE1-AS1,108626
chr6,154243865,154248343,"ERV_3542635_HERVH_int,LTR7Y,LTR7B",TRUE,TRUE,TRUE,None,None,-1,4478,OPRM1,83287
chr6,158121674,158127623,"ERV_3404739_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5949,ZDHHC14,22485
chr6,158717307,158724650,"ERV_3405190_HERVK11_int,MER11A",TRUE,TRUE,TRUE,rs262825,NAN,-1,7343,TULP4,8846
chr6,159301418,159310247,"ERV_3405668_HERVH_int,LTR7B",TRUE,TRUE,TRUE,None,None,-1,8829,C6orf99,739
chr6,159786789,159792373,ERV_3405981_HERVL_int,FALSE,TRUE,TRUE,None,None,-1,5584,LINC02529,12189
chr6,160649683,160655354,"ERV_3548152_LTR7,HERVH_int",FALSE,TRUE,TRUE,None,None,-1,5671,SLC22A2,17568
chr6,160707643,160713370,"ERV_3406547_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5727,SLC22A2,27790
chr6,160922939,160926614,"ERV_3406645_HERVL_int,MLT2A2",FALSE,TRUE,TRUE,None,None,-1,3675,LPAL2,9217
chr6,161074920,161080232,"ERV_3406701_HERVL_int,MLT2A2",FALSE,TRUE,TRUE,rs10455872,NAN,-1,5312,LPA,10387
chr6,161198262,161201938,"ERV_3548509_HERVH_int,LTR7B",TRUE,TRUE,TRUE,None,None,-1,3676,PLG,23176
chr6,164759802,164765816,"ERV_3408640_LTR7,HERVH_int",FALSE,TRUE,TRUE,None,None,-1,6014,MEAT6,441049
chr6,165073175,165079058,"ERV_3408809_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5883,MEAT6,127807
chr6,165221026,165227782,"ERV_3408877_HERVL_int,MLT2A2",FALSE,TRUE,TRUE,None,None,-1,6756,MEAT6,14526
chr6,165287412,165293265,"ERV_3551861_MLT2B1,ERVL-B4_int",FALSE,TRUE,TRUE,None,None,-1,5853,MEAT6,51860
chr6,165470599,165479752,"ERV_3408986_LTR71A,HERVP71A_int,LTR71B",TRUE,TRUE,FALSE,None,None,-1,9153,C6orf118,213400
chr6,165509172,165516492,"ERV_3552033_LTR27D,MER52_int",TRUE,TRUE,TRUE,None,None,-1,7320,C6orf118,176660
chr6,165512374,165515612,ERV_3552035_MER52_int,FALSE,TRUE,TRUE,None,None,-1,3238,C6orf118,177540
chr6,165873093,165877666,"ERV_3552318_HERVK9_int,MER9a2",TRUE,TRUE,TRUE,None,None,-1,4573,PDE10A,136889
chr6,165937310,165943828,"ERV_3552361_MLT2A1,HERVL_int",FALSE,TRUE,FALSE,None,None,-1,6518,PDE10A,138278
chr6,167304568,167311755,"ERV_3553438_LTR17,HERV17_int",TRUE,TRUE,TRUE,None,None,-1,7187,RPS6KA2-AS1,5430
chr6,169169247,169172233,ERV_3554669_HERVL_int,FALSE,TRUE,FALSE,None,None,-1,2986,SMOC2,100575
chr6,169498697,169502272,"ERV_3554870_HERVL_int,MLT2A2",FALSE,TRUE,TRUE,None,None,-1,3575,LOC102724357,29178
chr6,169518137,169524782,ERV_3554884_MER52_int,FALSE,TRUE,TRUE,None,None,-1,6645,LINC01615,33404
chr6,170899218,170905803,"ERV_3411315_HERVK9_int,MER9a2",TRUE,TRUE,TRUE,None,None,-1,6585,PDCD2,5438
chr7,4616091,4631528,"ERV_3697915_HERVK_int,LTR45C,LTR5_Hs",TRUE,TRUE,TRUE,rs10488360,NAN,-1,15437,FOXK1,90397
chr7,4631624,4640031,"ERV_3697923_HERVK_int,LTR5_Hs",TRUE,TRUE,TRUE,None,None,-1,8407,FOXK1,81894
chr7,6882002,6886085,ERV_3700081_HERVE_int,FALSE,TRUE,TRUE,None,None,-1,4083,CCZ1B,16076
chr7,6910859,6914904,ERV_3700100_HERVE_int,TRUE,TRUE,TRUE,None,None,-1,4045,CCZ1B,44933
chr7,6943422,6948630,"ERV_3563217_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5208,CCZ1B,77496
chr7,6987832,7001904,"ERV_3700153_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,14072,MIR3683,104690
chr7,6990040,6998376,"ERV_3700154_HERVE_int,LTR2C",FALSE,TRUE,TRUE,None,None,-1,8336,MIR3683,108218
chr7,7027990,7035336,"ERV_3700174_HERVS71_int,LTR6B",FALSE,TRUE,TRUE,None,None,-1,7346,MIR3683,71258
chr7,7761390,7767656,"ERV_3563873_HERVL_int,MLT2A2",FALSE,TRUE,TRUE,None,None,-1,6266,RPA3,3152
chr7,9393035,9398863,"ERV_3701501_LTR7,HERVH_int",FALSE,TRUE,TRUE,None,None,-1,5828,PER4,275036
chr7,9497332,9503864,"ERV_3701538_LTR7,HERVH_int",FALSE,TRUE,TRUE,None,None,-1,6532,PER4,170035
chr7,10069535,10075610,"ERV_3701791_MLT2B1,ERVL-B4_int",FALSE,TRUE,TRUE,None,None,-1,6075,PER4,394088
chr7,11633524,11639791,"ERV_3566818_MLT2A1,HERVL_int",FALSE,TRUE,TRUE,None,None,-1,6267,THSD7A,229800
chr7,12106182,12115045,"ERV_3567196_HERVIP10F_int,LTR10A",TRUE,TRUE,TRUE,None,None,-1,8863,TMEM106B,135874
chr7,12329037,12336279,"ERV_3567341_LTR27E,MER52_int",TRUE,TRUE,TRUE,None,None,-1,7242,VWDE,34231
chr7,12628067,12635134,"ERV_3702975_HERVFH21_int,LTR21A",FALSE,TRUE,TRUE,rs702477,NAN,-1,7067,SCIN,5987
chr7,12699413,12705237,"ERV_3567638_HERVH_int,LTR7B",FALSE,TRUE,TRUE,None,None,-1,5824,SCIN,394
chr7,14833351,14841475,"ERV_3569386_MLT2B1,ERVL-B4_int",FALSE,TRUE,TRUE,None,None,-1,8124,DGKB,47724
chr7,17453687,17460400,"ERV_3571489_LTR7,HERVH_int",FALSE,TRUE,TRUE,None,None,-1,6713,LOC101927630,42668
chr7,19693950,19700270,ERV_3706504_HERV9_int,TRUE,TRUE,TRUE,None,None,-1,6320,TWISTNB,34813
chr7,20160332,20166178,"ERV_3573600_LTR7,HERVH_int",TRUE,TRUE,TRUE,rs10275320,NAN,-1,5846,MACC1,8099
chr7,20586332,20591351,"ERV_3573973_LTR7,HERVH_int",TRUE,TRUE,TRUE,rs59623110,NAN,-1,5019,ABCB5,63938
chr7,21540498,21548022,"ERV_3707541_LTR71A,HERVP71A_int",FALSE,TRUE,TRUE,None,None,-1,7524,SP4,13942
chr7,21586935,21595965,"ERV_3707570_LTR71A,HERVP71A_int",TRUE,TRUE,FALSE,None,None,-1,9030,DNAH11,13309
chr7,22742977,22748951,"ERV_3575810_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5974,IL6-AS1,16062
chr7,22953084,22958556,"ERV_3576024_LTR7,HERVH_int",FALSE,TRUE,TRUE,None,None,-1,5472,FAM126A,15273
chr7,23120992,23125704,"ERV_3708514_MER41C,PRIMA41_int",FALSE,TRUE,TRUE,None,None,-1,4712,KLHL7-DT,15142
chr7,23894808,23901214,ERV_3709145_HERV9NC_int,FALSE,TRUE,TRUE,None,None,-1,6406,STK31,22676
chr7,24435864,24441619,"ERV_3577322_LTR7,HERVH_int",TRUE,TRUE,TRUE,rs2521634,NAN,-1,5755,NPY,104383
chr7,26063820,26069442,"ERV_3710500_HERVH_int,LTR7Y",TRUE,TRUE,TRUE,None,None,-1,5622,MIR148A,74214
chr7,26162521,26165301,"ERV_3578897_HERVL_int,MLT2A1",FALSE,TRUE,FALSE,None,None,-1,2780,NFE2L3,26516
chr7,26283682,26290213,"ERV_3579029_HERVH48_int,MER48",FALSE,TRUE,TRUE,None,None,-1,6531,CBX3,30455
chr7,27036211,27048941,"ERV_3579723_HERVL_int,MLT2A2",FALSE,TRUE,TRUE,rs4722672,NAN,-1,12730,HOXA1,83670
chr7,29676541,29685491,ERV_3712791_HERVS71_int,TRUE,TRUE,TRUE,None,None,-1,8950,LOC646762,46
chr7,29824608,29832142,"ERV_3582255_HERVH_int,LTR7B",TRUE,TRUE,TRUE,None,None,-1,7534,WIPF3,14027
chr7,30519185,30524904,"ERV_3582883_LTR7,HERVH_int",FALSE,TRUE,TRUE,None,None,-1,5719,NOD1,703
chr7,31506474,31512007,"ERV_3714004_LTR7,HERVH_int",FALSE,TRUE,TRUE,None,None,-1,5533,ITPRID1,41677
chr7,32872173,32877891,"ERV_3585049_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5718,DPY19L1P2,6183
chr7,32878354,32883155,"ERV_3714808_HERVH_int,LTR7Y",TRUE,TRUE,TRUE,None,None,-1,4801,DPY19L1P2,2
chr7,33109515,33117673,ERV_3715023_ERV24B_Prim_int,TRUE,TRUE,TRUE,None,None,-1,8158,NT5C3A,7106
chr7,34339744,34345190,"ERV_3715813_HERVH_int,LTR7Y",FALSE,TRUE,TRUE,None,None,-1,5446,NPSR1-AS1,40933
chr7,35949889,35952238,"ERV_3587617_HERVK9_int,MER9a2",TRUE,TRUE,TRUE,None,None,-1,2349,SEPTIN7,3169
chr7,38199589,38203687,"ERV_3589597_HERVK22_int,LTR22A",TRUE,TRUE,TRUE,None,None,-1,4098,STARD3NL,14159
chr7,39796581,39801415,"ERV_3590986_LTR10B1,HERVIP10B3_int",FALSE,TRUE,FALSE,None,None,-1,4834,LINC00265,28249
chr7,40207037,40213362,"ERV_3719440_LTR17,HERV17_int",FALSE,TRUE,TRUE,rs4379368,NAN,-1,6325,MPLKIP,32816
chr7,41586652,41599320,"ERV_3720342_MER41C,PRIMA41_int",TRUE,TRUE,TRUE,rs10486715,Atherosclerosis,155554,12668,INHBA,125391
chr7,42675639,42676706,ERV_3593509_HERVK9_int,FALSE,TRUE,TRUE,None,None,-1,1067,LINC01448,24618
chr7,42910175,42916029,"ERV_3721053_LTR7,HERVH_int",FALSE,TRUE,TRUE,rs10486744,NAN,-1,5854,C7orf25,32842
chr7,43899298,43904619,"ERV_3721717_HERVK9_int,MER9a3",TRUE,TRUE,TRUE,None,None,-1,5321,URGCP-MRPS24,1537
chr7,45588994,45592105,ERV_3596148_HERVL_int,FALSE,TRUE,FALSE,None,None,-1,3111,ADCY1,21633
chr7,46077806,46084750,"ERV_3723185_MER9a1,HERVK9_int",TRUE,TRUE,TRUE,rs1486139,NAN,-1,6944,IGFBP3,116935
chr7,46503065,46510543,ERV_3723420_HUERS-P3_int,FALSE,TRUE,TRUE,None,None,-1,7478,LOC730338,216933
